obesity_class,Methanobrevibacter,Methanosphaera,Acidobacteriaceae_unclassified,Actinomyces,Varibaculum,Rothia,Bifidobacterium,Gardnerella,Adlercreutzia,Atopobium,Collinsella,Coriobacteriaceae_noname,Eggerthella,Gordonibacter,Olsenella,Slackia,Bacteroides,Bacteroidales_noname,Barnesiella,Coprobacter,Odoribacter,Parabacteroides,Porphyromonas,Alloprevotella,Paraprevotella,Prevotella,Alistipes,Granulicatella,Enterococcus,Lactobacillus,Leuconostoc,Weissella,Lactococcus,Streptococcus,Clostridium,Anaerococcus,Parvimonas,Peptoniphilus,Clostridiales_noname,Flavonifractor,Pseudoflavonifractor,Eubacterium,Anaerostipes,Blautia,Butyrivibrio,Coprococcus,Dorea,Lachnospiraceae_noname,Roseburia,Oscillibacter,Peptostreptococcaceae_noname,Peptostreptococcus,Anaerotruncus,Faecalibacterium,Ruminococcaceae_noname,Ruminococcus,Subdoligranulum,Catenibacterium,Coprobacillus,Erysipelotrichaceae_noname,Holdemania,Solobacterium,Turicibacter,Acidaminococcaceae_unclassified,Acidaminococcus,Phascolarctobacterium,Dialister,Megasphaera,Mitsuokella,Veillonella,Fusobacterium,Leptotrichiaceae_unclassified,Burkholderiales_noname,Oxalobacter,Parasutterella,Sutterella,Sutterellaceae_unclassified,Neisseria,Bilophila,Desulfovibrio,Campylobacter,Helicobacter,Citrobacter,Enterobacter,Escherichia,Klebsiella,Providencia,Aggregatibacter,Haemophilus,Brachyspira,Treponema,Akkermansia,Entamoeba,Archaeoglobaceae_unclassified,Methanocaldococcaceae_unclassified,Granulicella,Tropheryma,Brevibacterium,Corynebacterium,Dermatophilaceae_unclassified,Propionibacteriaceae_unclassified,Propionibacterium,Alloscardovia,Parascardovia,Scardovia,Enterorhabdus,Desulfurobacteriaceae_unclassified,Marinilabiliaceae_unclassified,Butyricimonas,Dysgonomonas,Capnocytophaga,Cellulophaga,Riemerella,Pedobacter,Sphingobacterium,Candidatus_Saccharibacteria_noname,Candidatus_Saccharibacteria_noname_unclassified,Chlamydophila,Chlorobium,Mucispirillum,Deinococcus,Thermus,Alicyclobacillus,Gemella,Staphylococcus,Abiotrophia,Pediococcus,Butyricicoccus,Clostridiaceae_noname,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,Clostridiales_Family_XI_Incertae_Sedis_noname,Finegoldia,Anaerofustis,Lachnoanaerobaculum,Marvinbryantia,Oribacterium,Stomatobaculum,Halobacteroidaceae_unclassified,Allobaculum,Bulleidia,Eggerthia,Anaeroglobus,Megamonas,Selenomonas,Asticcacaulis,Caulobacter,Bartonella,Bordetella,Burkholderia,Cupriavidus,Lautropia,Comamonas,Candidatus_Zinderia,Gallionellaceae_unclassified,Chromobacterium,Arcobacter,Succinatimonas,Pseudoalteromonadaceae_unclassified,Spiribacter,Enterobacteriaceae_noname,Hafnia,Pantoea,Proteus,Raoultella,Shigella,Yersinia,Hahellaceae_unclassified,Halomonas,Actinobacillus,Pasteurella,Acinetobacter,Pseudomonas,Sinobacteraceae_unclassified,Sphaerochaeta,Pyramidobacter,Synergistes,Candidatus_Phytoplasma,Spiroplasma,Aspergillaceae_unclassified,Penicillium,Naumovozyma,Saccharomyces,Saccharomycetaceae_unclassified,Schizosaccharomyces,Giardia
1,0.46246,0,0,0,0,0,0.20191,0,0.01389,0,0.29471,0,0.00357,0,0,0,16.76341,0.39082,0,0,0.2479,3.25355,0,0,0,0,7.36049,0,0,0,0,0,0,0.01561,0.03687,0,0,0,0.0048,0.00431,0.0083,12.25326,0.00714,1.69915,20.37331,5.75764,0.36395,0.79647,4.17857,0.25707,0,0,0.11965,5.2152,0.00773,4.90347,10.23618,0,0,1.33254,0.02635,0,0,0.00742,0,0,0,0,0.03152,0.00284,0,0,0,0,0,1.79308,0,0,0.00894,0,0,0,0,0,0,0,0,0,0,0.06744,0,1.48948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.17338,0,0,0,0,0,0.03045,0,0.0451,0,0.13112,0,0.01411,0.02372,0,0,23.40299,0,0.61873,0,0.32833,6.42252,0,0,4.03938,0,5.416,0,0,0,0,0,0.04851,0.04632,1.59854,0,0,0,0.09255,0.03479,0.22068,5.5462,0.05754,0.65045,0.03321,0.45969,0.25327,18.30213,11.21838,1.16514,0,0,0.26128,5.69565,0.03531,4.38437,6.83714,0,0.42675,0.71403,0.21345,0,0,0.00508,0,0,0,0,0.01931,0.01431,0,0,0,0.1558,0,0,0.04798,0,0.22301,0.11894,0,0,0,0,0.0662,0,0,0,0.00706,0,0,0.00117,0,0,0,0.00439,0,0,0,0,0,0,0,0,0,0,0,0,0.00432,0,0,0,0,0,0,0,0,0,0,0,0.00954,0,0,0,0,0,0,0.00323,0,0.00364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01486,0,0,0,0.35654,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.60797,0,0.07446,0,0.87637,0,0.00306,0,0,0,29.97404,0,3.39804,0.34498,1.18668,5.37657,0,0,0,0.00279,16.72121,0,0,0,0,0,0,0.02297,1.62822,0,0,0,0.00123,0.05961,0.01542,13.40351,0.03954,1.65434,0,0.52215,0.83603,0.58628,2.02674,2.55742,0.00876,0,0.13746,2.06203,0.01741,6.4891,2.4719,0,0,0.01394,0.09509,0,0.00055,0,0,0,0.01141,0,0,0.0027,0,0,0,0.02063,0,4.23635,0,0,1.04803,1.11922,0,0,0,0,0,0,0,0,0,0,0,0.31755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332,0,0,0,0.00578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024,0,0,0
0,0.2502,0,0,0,0,0.00052,0.8044,0,0,0,0.11099,0,0,0,0,0,8.11298,0.1062,3.24057,0.04439,1.8815,1.87552,0,0.00317,1.14148,17.82772,4.1688,0,0,0.0359,0,0,0,0.54295,0.00262,0,0,0,0,0.00298,0.02273,5.89587,0.04637,0.56122,12.4476,3.84699,0.21996,0.51389,3.13518,0.31825,0.05923,0,0.18615,1.8908,0.01874,0.33166,23.71604,2.26289,0,0.7105,0.01037,0,0,0,0,0,0.00176,0,1.12533,0.11568,0,0,0,0,0.00516,0.80513,0.24121,0,0.45942,0.70505,0,0,0,0,0.01929,0,0,0,0.12918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00698,0,0,0,0,0,0,0,0,0,0,0,0.01113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153,0,0,0,0.01208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.00348,0,0,0,0,0.0056,2.56649,0,0,0,0.7881,0,0,0.0025,0.01491,0,5.94385,0.06351,0.1218,0.00497,0.96492,1.17913,0,0,5.45946,25.30449,1.12727,0,0,0.06522,0,0,0,1.69859,0.04926,0,0,0,0,0.00352,0.02285,5.12756,0.11629,1.60956,10.15628,5.72706,2.05837,0.35231,3.34273,0.78628,0.1202,0,0.18207,13.41154,0.10073,1.68424,6.70484,0,0,0.04158,0.05391,0,0,0.02667,0,0,0,0,2.00578,0.31793,0,0,0.00265,0,0.0085,0.01045,0.32453,0,0,0.12961,0,0,0,0,0,0,0,0,0,0,0,0.00299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.40757,0,0,0,0,0,7.85544,0,0.00282,0,2.4011,0,0.00702,0.00124,0.00114,0,22.77634,1.98117,1.65235,0.02696,1.00185,1.70613,0,0,0,0,11.12443,0,0,0,0,0,0,0.00113,0.02751,0,0,0,0.00051,0.00688,0.15505,4.93469,0.02678,1.24335,0.00681,1.5438,1.11708,0.86564,0.33248,1.01705,0.07688,0,0.16936,2.04351,0.06926,16.13664,10.09431,0,0,0.41061,0.0525,0,0.00027,0,0,2.45355,0,0,0.05236,0.00024,0,0,0,0.18424,0,0,0.12251,0,0.99954,0.197,0,0,0,0,0.04562,0,0,0,0,0,0,3.31915,0,0,0,0.30354,0,0,0,0,0,0,0,0,0,0,0,0,0.00451,0,0,0,0,0,0,0,0,0,0,0,0.00971,0,0,0,0,0,0,0.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01335,0,0,0.01158,0,0,0,0,0,0,0,0,0,0,0,0.00074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.04053,0,0,0,0,0,0.0572,0,0,0,0.27976,0,0,0,0.01212,0,25.90941,0.65737,1.21904,0.00213,1.11723,2.58067,0.00393,0.0078,0.74221,1.11722,3.30629,0.0024,0,0,0.01096,0,0,0.00512,0.12625,0,0,0,0,0.10762,0.00138,13.37946,0,6.5896,0.00641,9.62586,0.59942,0.12948,2.42347,1.46396,0.1862,0,0.57069,4.58132,0.00673,0.59785,17.43847,0.31386,0,0.238,0.03665,0,0,0,0.48197,0.46245,0.00074,0.79721,0.33549,0.00865,0,0,0,0.00975,0,1.0508,0,0,0.05748,0.06506,0,0,0,0,1.04109,0.00348,0,0,0.0037,0,0,0,0,0,0,0.00424,0,0,0,0,0,0,0,0,0.00555,0,0,0,0.00105,0,0,0.01391,0,0.00908,0,0,0,0,0,0,0.01843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04471,0,0,0,0,0.01267,0,0,0,0.00114,0,0,0,0.06338,0,0,0,0,0,0,0,0.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.80546,0,0.01512,0,0.29756,0,0,0.00034,0,0,22.81635,0.29838,0.42134,0.26353,0.59265,7.88999,0,0,2.85264,0,9.07168,0,0,0,0,0,0,0.13651,0.65494,0,0,0,0.00186,0.00398,0.00976,9.7006,0.00388,0.84868,0,0,0.92818,0.62295,6.42106,0.64019,0.03961,0,0.03272,2.7619,0.5533,5.66721,9.17501,0,0,0.00127,0.02584,0,0,0,0,0,12.99426,0,0.01349,0.23558,0,0,0,0,0,1.65769,0,0,0,0.01476,0,0,0,0,0,0,0,0,0.00746,0,0,0.47001,0,0,0,0,0,0.0118,0,0,0,0,0,0,0,0,0,0,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01375,0,0,0,0,0.02392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0.00084,0,0.00195,0,0,0,47.78105,0,0,0,1.24002,0.12417,0,0,0,0,10.78637,0.00348,0,0.00448,0,0,0,0.07898,1.62607,0,0,0,0.02844,0.02431,0.00099,10.37972,0.10019,0.59106,0.01276,0,0.43053,1.13472,2.1739,0.66,0.06206,0,0.03326,2.38608,0.00127,3.81194,0.38201,0,0.01325,0.00748,0.10607,0,0,0,0,0,14.26634,0,0,0.40675,0,0,0.36507,0,0.01281,0,0,0,0.80952,0.00942,0,0,0,0,0.07917,0,0,0,0.02533,0,0,0.00436,0,0,0,0.00403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.59248,0,0,0,0,0,1.9875,0,0,0,0.29371,0,0,0,0.00986,0,5.7913,0.10227,4.52162,0.01459,0.28357,3.47107,0,0,5.01797,7.34423,8.34566,0,0,0,0,0,0,0.17255,2.21003,0,0,0,0,0,0.00123,3.80293,0.08515,0.60498,4.30154,1.0237,0.8971,2.47033,0.93519,0.17508,0.03338,0,0.23141,5.0506,0.0046,7.2913,23.02946,0,0,0.00034,0.01145,0,0,0.01751,0,0,0.01282,0,1.63986,0.05159,0,0,0.01351,0.06105,0.04187,1.16217,0.17541,0,0.61132,0.33335,0,0,0,0,0.00419,0,0,0,0.0488,0,0,4.6966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,0.01076,0,0,0.00181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0042,0.62754,0,0.00961,0,0.14715,0,0,0,0.00641,0,30.87084,0.88906,8.50095,0.02548,1.77206,3.37907,0,0,0,0.02267,17.8556,0,0,0.00898,0,0,0.31519,0.25962,0.0187,0,0,0,0,0.01606,0.01215,4.58888,0.05636,1.43945,0.04211,1.19762,0.78153,0.3723,3.90497,0.28515,0.2692,0,0.04137,9.85753,0.01054,3.27192,7.43358,0,0,0.242,0.02674,0,0.08788,0.00263,0,0,0,0,0.07639,0.32414,0,0,0,0,0,0.62156,0.03454,0,0.07304,0,0,0,0,0,0.0835,0,0,0,0.04165,0,0,0,0,0,0,0.01042,0,0,0,0,0,0,0.01223,0,0,0,0,0,0.00101,0,0,0,0,0,0,0,0,0,0,0,0.00567,0,0,0,0,0,0,0,0.0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01558,0,0,0,0,0.02709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.35524,0.16848,0,0,0,0,2.44983,0.01028,0.03116,0,0,0,0.00909,0,0,0,12.04013,7.74063,0,0.29751,0.49575,7.5426,0,0.00212,0,0,6.40815,0,0,0.18049,0,0,0,0.34722,6.03079,0,0,0,0.06869,0.01968,0.0196,5.27348,0.03493,1.26379,0.03082,0.51029,0.90849,0.30648,0.32812,0.15682,0.02339,0,0.10085,0.80629,0.00398,1.9027,25.72183,0,1.08118,0.13918,0.08229,0,0.00094,0.00395,0,0,0,0,0.0657,0.01952,0,0,0.06062,0,0.14219,0,0.05344,0,0.38463,0,0,0,0,0,5.03433,0,0,0,0.04887,0,0,9.83381,0,0,0,0,0,0,0,0,0,0,0.00743,0,0,0,0,0,0.00681,0,0,0,0,0,0,0,0,0,0,0,0.00886,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29039,0,0,0,0,0.00977,0,0,0.09978,0,0,0,0,0,0,0,0,0,0.03419,0,0,0,0,0,0,0.00217,0,0,0
1,0,0,0,0,0,0,0.58837,0,0.05129,0,0.20982,0,0,0,0,0,23.82811,0.15545,2.37916,0.03198,1.47388,3.02134,0,0,0,0,0.69104,0,0,0,0,0,0,0.58421,0.01088,0,0,0,0,0.00364,0,9.41321,0.01581,1.58663,0.02766,8.35432,0.42291,0.34367,7.9506,0.14031,0.20984,0,0.23101,17.00064,0.00341,4.36454,3.76089,0,0,1.58716,0.0305,0,0.05907,0.00852,0,0,6.02538,0,0.0469,1.38818,0,0,0.00312,0,0.01477,1.98443,0,0,0.15197,0.00186,0,0,0,0.01145,0.24122,0,0,0.00356,1.54299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929,0,0,0,0,0,0,0.03287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0042,3.92401,0,0.03539,0,0.48793,0,0.00312,0.00116,0.00125,0,3.64387,0.24391,0.80872,0.06129,0.34765,1.13372,0,0.00127,0,7.15957,4.20582,0,0,0.0827,0,0,0,0.31937,0.1173,0,0,0,0,0.00207,0.00137,6.32867,0.25663,1.03404,0.00339,2.42954,0.97383,0.26697,4.23899,0.29857,0.03608,0,0.01361,12.75393,0.00168,0.68464,5.96194,0.14186,0,0.0053,0.03869,0,0,0.00103,0,0,41.63474,0,0.00307,0.16679,0,0,0.03423,0.00479,0.01514,0,0,0,0.0544,0,0,0,0,0,0.0079,0,0,0,0.01836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3.13883,0,0.19226,0,0.24192,0,0.04039,0.02114,0.00275,0,21.22432,0.95927,5.76402,0,0.20836,4.72347,0,0,3.05386,0,14.7202,0,0,0.32297,0,0,0,0.02078,4.14409,0,0,0,0,0.02036,0.03179,6.49232,0.04362,2.54158,0.02943,0.96701,1.91523,0.14853,2.89022,0.91308,0.01861,0,0.21651,6.04257,0.01077,6.5222,6.56089,0,0.24823,0.03615,0.03066,0,0.19865,0,0,0,4.11164,0,0.02377,0.03233,0,0,0.429,0,0.03503,0,0.00579,0,0.60826,0,0,0,0,0,0,0,0,0,0.00716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179,0,0,0,0,0,0,0,0,0,0,0,0.02468,0,0,0,0,0,0,0.00263,0.059,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.55328,0,0,0,0,0,3.76697,0,0.00648,0,0.42316,0,0,0,0,0,7.27255,0.24992,2.11153,0,0.48444,0,0,0,0,0.0017,2.98297,0,0,0.22397,0,0,0,0,0.12886,0,0,0,0,0.0027,0.0063,22.41308,0.00876,4.78991,0.02143,2.76076,0.5859,0.09897,4.65431,0.32617,0.06097,0,0.47013,8.94879,0.01103,5.54643,17.00381,0,0.54216,0.94466,0.02101,0,0,0,0,7.23937,0,0,0.37372,0,0,0,0.01247,0.0134,0,0,0,0,0.04279,0,0,0,0,0,2.41943,0,0,0,0,0,0,1.42884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02807,0.00297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145,0,0,0,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.29006,0,0,0,0,0,0.38154,0,0.0121,0,0.47247,0,0,0,0,0,12.51749,0.38767,1.31121,0.03234,1.01642,7.78876,0,0,0.78466,19.9018,5.5245,0,0,0.03505,0,0,0,0.17987,0.00955,0,0,0,0,0,0.00557,10.066,0.09458,1.56701,0.042,1.15484,0.49677,0.14776,5.06719,0.13342,0,0,0.14892,6.05516,0.00086,0.68216,4.18811,0,0,3.17369,0.04408,0,0,0,0,11.10991,0,0,0.02035,0.00756,0,0,0,0.00501,0.0046,0.9259,0,0,0.14971,0.35026,0,0,0,0.00221,0,0,0,0,0,0,0,3.69122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0.25449,0,0,0.07044,0.124,0,0,0,49.0389,0,0,0,0,0.02898,0,0,0,0,0,0,0,0,0,0,0,0.00778,0.61406,0,0,0,0.00287,0.10104,0.00675,24.14885,0.04518,1.60772,0.04532,0.75705,1.5766,2.24946,1.61122,0.32774,0,0,0.02367,1.89257,0.00185,4.17246,2.61797,0,0,0.00177,0.1061,0,0,0.00714,0,0,0,0,0.09437,0.00345,0,0,0,0,0,1.91059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53767,0,0,0,0,0,0,0,0,0,0.00374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.79769,0,0,0,0.39925,0,0,0,0,0.02226,39.91385,0.34617,2.95207,0.088,0.9182,10.13948,0,0,0,0.01657,9.40477,0,0,0.0264,0.00328,0,0,0.02407,0.03899,0,0,0,0,0.00194,0.02974,7.63391,0.08222,2.03389,0.02604,2.66977,1.4162,0.83442,5.74588,0.40484,0.2449,0,0.04677,5.64571,0.00313,1.86818,2.70572,0,0,2.73867,0.0232,0,0.01181,0.00375,0,0,0,0,0,0.05946,0,0,0.3031,0,0.11509,0,0.04895,0,0,0,0,0,0.07308,0,0.04826,0,0,0,0.00741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01752,0,0,0,0,0,0,0.01856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241,0.04437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.15,0,0,0,0,0,0.36133,0,0.06636,0,0.32149,0,0,0,0.00088,0,13.91786,0.67566,1.67191,0.07657,1.90977,2.19132,0,0,0,27.35344,5.05418,0,0,0,0,0,0.02097,0.11064,0.05703,0,0,0,0,0,0,15.74378,0.01782,1.15907,0.01076,0.62249,0.70015,0.45118,2.32023,0.14115,0.22258,0.00158,0.22335,5.22055,0.00045,4.41006,11.14744,0,0,1.27641,0.00939,0,0,0,0,0,0.00298,0,0.05168,0.25486,0,0,0.04868,0.14862,0.05456,1.50513,0,0,0.0212,0.01889,0,0,0,0,0.153,0.01076,0,0,0.02789,0,0,0.06328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061,0.00752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.56954,0,0.01382,0,0.15225,0,0,0,0.0004,0,19.59264,0.06261,0.75895,0.04285,0.41759,0.569,0,0,0,0.03832,4.12534,0,0,0,0,0,0.00414,0.2416,0.07419,0,0,0,0,0.00331,0,18.49007,0.015,1.25245,2.24603,10.78218,1.24418,0.63969,6.46711,0.05296,0.06439,0,0.06423,9.62872,0,1.49323,10.61698,0,0,0.2449,0.02943,0,0.00128,0,0,0,9.00213,0,0.05638,0.18328,0,0,0.06012,0,0.21503,0,0,0,0.07701,0,0,0,0,0,0.04229,0,0,0,0.34178,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348,0,0,0,0,0,0,0.00059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.59843,0,0.00225,0,0.3081,0,0,0,0.00377,0,16.79152,0.17332,0.80954,0.01629,0.34878,7.79401,0,0,0,9.79104,3.3173,0.00241,0,0.23841,0,0,0.01481,0.06242,3.73831,0,0,0,0,0.05433,0.03928,5.02935,0.01963,1.07174,16.36963,1.24142,1.44062,1.11501,6.83222,0.56127,0.10427,0,0.13253,6.01883,0.00726,3.19745,10.16964,0,0,1.4409,0.01558,0,0.01699,0,0,0,0.00017,0.02226,0.00819,0.09868,0,0,0.0066,0,0.00128,0.24935,0,0,0.23676,0.12962,0,0,0,0,0.01023,0.00413,0,0,0.01387,0,0,0.32238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175,0,0,0,0,0,0,0,0,0,0,0,0.00608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.00201,0,0,0,1.5492,0,0.01456,0,0.10575,0,0,0,0,0,18.84482,0.13048,5.06004,0.18292,2.2469,6.32254,0,0,0,0,9.82888,0,0.00451,0.0177,0,0,0.06096,0.18018,11.29287,0,0,0,0,0.00183,0.00981,3.3114,0.03049,1.28219,0.08984,1.05876,0.6379,0.24121,1.40272,0.30078,0.0611,0,0.17031,4.37477,0.00877,3.72924,22.42633,0.80105,0,0.00174,0.02496,0,0,0,0,0,2.94523,0,0.09362,0.0002,0,0,0.00406,0.0158,0.04661,0.74336,0,0,0.05612,0,0,0,0,0.01257,0.01427,0.23346,0,0,0,0,0,0.00243,0,0,0,0.01064,0,0,0,0,0,0,0,0,0,0,0,0,0.00512,0,0,0.00582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
